true_init_x,true_init_y,true_init_z,noise_coeff,var_sum,diff_x,diff_y,diff_z,v_x,v_y,v_z,diff_phi,diff_theta,diff_psi,phi_dot,theta_dot,psi_dot,r_var,phi_var,theta_var,psi_var,Tf,MP_Method,Cost,Status,curr_idx
-0.23971851966664376,26.665362165051206,-2.063161563920526,0.0,0.1619144469499588,0.18311342172671463,-6.753088741540104,0.4076792983350215,0.06222917544813982,-1.7552426724394787,0.012127221378005497,-0.033923450840736065,-0.006106641996376348,0.17203815380600496,0.024844810514866124,-0.18381136520842248,-0.008261709671450358,0.13174867630004883,0.0017567016184329987,0.018918052315711975,0.04591137170791626,4.83750262260437,min_vel,16.866563374788534,SUCCESS,21
-0.22809355413760213,26.38472568632032,-2.0591319894501474,0.0,0.1697562076151371,0.2600433443271533,-6.448610987267497,0.09857933143089137,0.07079861995801313,-1.7344896228948086,0.03719232943835504,-0.033923450840736065,-0.006106641996376348,0.2458718578007557,0.12695192596303811,-0.11488455291857612,0.004465761654411868,0.12908935546875,0.0017382986843585968,0.018283387646079063,0.04575514793395996,4.618223237991332,min_vel,15.1497051678657,SUCCESS,22
-0.21860312148340946,26.120325250143758,-2.053702441852353,0.0,0.17512155137956142,0.2539393330117432,-6.268787415806752,0.14348161586912922,0.05791587192250171,-1.7232609512953565,0.033695078192012486,-0.033923450840736065,-0.006106641996376348,0.02130468288925691,-0.11832978531254285,-0.1176050852401289,0.022171043706575865,0.10926532745361328,0.001331917941570282,0.018519384786486626,0.03586368262767792,4.492898607254028,min_vel,14.518269089015792,SUCCESS,23
-0.2094560737913064,25.864354023323877,-2.0486260329858874,0.0,0.18417654149234294,0.12885871289977327,-5.861108679629272,0.11348736651963254,0.06577458230612009,-1.7136524707358547,0.034422418270706696,-0.033923450840736065,-0.006106641996376348,0.0627010623600821,0.022887669203353323,-0.11973718971651796,0.019450745084226458,0.1360621452331543,0.0016388855874538422,0.0174365546554327,0.03328831493854523,4.204536199569701,min_vel,12.67669339434202,SUCCESS,24
-0.2002924020230804,25.625271518270896,-2.0438767821852304,0.0,0.18578341826796532,0.0858455383035027,-5.53337076087233,0.04041604329866111,0.060062527528315354,-1.701223227916738,0.03341521199520268,-0.033923450840736065,-0.006106641996376348,-0.0330297191950939,0.07826346576061659,-0.1256959514421667,0.017023007060206905,0.13617849349975586,0.0015834532678127289,0.016604909673333168,0.02794302999973297,3.9739287853240963,min_vel,11.233620779893302,SUCCESS,25
-0.19375010825826064,25.40181786791644,-2.0398279856642234,0.0,0.17401158660650254,0.07101748650391496,-5.487572578050418,0.04239323422940244,0.03887478280787088,-1.684648687668848,0.028015240353255103,-0.033923450840736065,-0.006106641996376348,-0.16674058040114836,-0.058589534448163005,-0.06638872626227661,0.01239714479014002,0.09928035736083984,0.001180902123451233,0.016655460000038147,0.02235892415046692,3.941737127304077,min_vel,10.972427809544268,SUCCESS,26
-0.18970267324011927,25.18208223421103,-2.036419942880666,0.0,0.16506255455315114,0.009714549030809427,-5.171529301972505,0.04650588134533162,0.024894789083941313,-1.6721716532745707,0.024106092687054343,-0.033923450840736065,-0.006106641996376348,0.10031922260788484,-0.06161363600739968,-0.034996142061038446,-0.0003731383999438018,0.10570383071899414,0.0016365572810173035,0.01505013182759285,0.027730509638786316,3.7202233791351316,min_vel,9.804162684620499,SUCCESS,27
-0.18709121497955333,24.9752238020084,-2.033580913735906,0.0,0.15344592407345772,0.04096136478659432,-5.061087682064045,0.05572885707950603,0.016586702113308656,-1.6641386010933805,0.02173690861031409,-0.033923450840736065,-0.006106641996376348,-0.1557430466029306,0.016329188321455527,-0.0993566231426825,0.00474886159000046,0.07132911682128906,0.0010507814586162567,0.014899548143148422,0.0196177139878273,3.643092107772827,min_vel,9.323527465384721,SUCCESS,28
-0.18561707812370318,24.774497704899524,-2.031017035185775,0.0,0.13917976934462786,0.032602045220988585,-4.7165867240941,0.030858812785302447,0.00927785187387693,-1.6540899536696068,0.020665075267040426,-0.033923450840736065,-0.006106641996376348,-0.03079788287612395,-0.07356006330586246,-0.04332389967695266,-0.005193727000037761,0.08297014236450195,0.0014172270894050598,0.01320363488048315,0.0195041224360466,3.401760482788086,min_vel,19.080797405772152,SUCCESS,29
-0.18396672991681345,24.491656256089296,-2.02777973381891,0.6253218963348128,0.11373383048921823,0.254946271579507,-7.4088679826739785,-0.22512951693238525,0.011079513119285834,-1.6900120336612001,0.017494073549809704,-0.033923450840736065,-0.006106641996376348,-0.15462724765273528,-0.0034765207894748855,-0.16134364955828187,-0.008612361970033896,0.0,1.957640051841736e-05,0.02084333263337612,0.03421728312969208,5.291669893264769,min_vel,49.99530458138498,SUCCESS,30
-0.1759493721619069,24.017954156650212,-2.0276287237065502,1.4636646353716858,0.13151936549693347,0.301673632085002,-10.010468736625617,-0.32216979781848254,0.060104102213642895,-1.9078940730744054,-0.014551904617566344,-0.033923450840736065,-0.006106641996376348,0.00399668613937898,0.05682961797536243,-0.9257115675546768,-0.01964962167553182,0.13393402099609375,0.002610068768262863,0.017819993197917938,0.07403923571109772,7.11413583755493,min_vel,98.21297686758915,SUCCESS,31
-0.15180579163116575,23.301035121396648,-2.037823566157773,0.803810205202939,0.11885714326053858,0.15301658081693306,-5.890412816978277,0.5285881440931188,0.060787516941342226,-2.075603636866219,-0.04048567528432212,-0.033923450840736065,-0.006106641996376348,0.01687987247971101,-0.06968013718341444,-0.7365331058477667,-0.009111007742354476,0.03412628173828125,0.0003882162272930145,0.016478020697832108,0.03581739962100983,4.241242980957031,min_vel,30.090150547330204,SUCCESS,32
-0.14012504994574773,22.881524192260102,-2.03854800541395,1.374188078299883,0.12517131287604571,0.23604334146743394,-6.782584041681204,1.0586664369223757,0.049652910911614036,-1.865770023580237,0.030966205649015824,-0.033923450840736065,-0.006106641996376348,-0.11996500094863372,-0.002851836418933433,0.09494625360327061,-0.002248340206975621,0.08243703842163086,0.0013149231672286987,0.01943972334265709,0.035276323556900024,4.9081357479095455,min_vel,794.9307566906426,SUCCESS,33
-0.06951450555210285,20.831908080653047,-1.855216681149296,0.5238840588761556,0.31332700778730216,0.3143293669760088,-1.9671919528536392,0.21479433253617275,0.07457184853654211,-2.0325478431884227,0.3338588850587172,-0.033923450840736065,-0.006106641996376348,0.07308180729416391,0.011385980278718153,0.3492865768756014,-0.03720411312864668,1.0293092727661133,0.01262132078409195,0.001433538505807519,0.014509469270706177,1.5025848388671874,min_vel,41.95273422301178,SUCCESS,34
-0.035657700829966,20.36150363181427,-1.7807168748350075,0.538174496432248,0.47630309597589077,1.4459787770656778,-15.357959692080636,1.3399373587035515,0.24553999724794692,-1.7749783901020684,0.264310001653561,-0.033923450840736065,-0.006106641996376348,0.25852735439804597,0.4630940784781867,-0.05178067331355115,0.003365680864894348,0.676487922668457,0.009883224964141846,0.00405548233538866,0.17953400313854218,10.938776779174804,min_vel,105.69679437374454,SUCCESS,35
0.055065842717771825,19.657741235185963,-1.6964578378102275,0.7659111763611185,0.5675904630217701,1.0154929291260033,-16.99646547770476,-1.460962607461127,0.17862510984925942,-2.115541135024558,0.20169669803143242,-0.033923450840736065,-0.006106641996376348,0.33719499508408113,-0.26894404102547526,-1.1641150423453335,0.021192887215060064,0.4512205123901367,0.007844921201467514,0.0,0.22577472031116486,12.062536811828613,min_vel,129.62492400421652,SUCCESS,36
0.11221899049407655,18.79951879447752,-1.6665478795429953,0.8601147233458809,0.6547720055095851,1.9124794519689385,-15.657189731774439,0.21956058228418862,0.11736355834235329,-2.100655763553643,-0.03254828747396232,-0.033923450840736065,-0.006106641996376348,0.5579316178944449,-0.05087865863885566,-0.4817595581047915,0.03274527583122285,0.30015993118286133,0.006066624075174332,0.00046034366823732853,0.21603073179721832,11.142561149597167,min_vel,106.02054508525988,SUCCESS,37
0.18377057354913773,18.027988031515793,-1.6716457997646514,1.1212198959263482,1.0587567483540625,0.011389426810046649,-0.09934378049511494,0.0010458827914994195,0.27972821879483617,-2.0732581081093944,0.0026825694625308336,-0.033923450840736065,-0.006106641996376348,-0.2847730358454841,0.2822838717394523,-0.6353744251432537,0.051309503435115957,2.0871505737304688,0.02802756428718567,0.0020319309551268816,0.04118165373802185,0.17000000104308127,min_vel,0.017174650424261386,SUCCESS,38
0.18517063777437945,18.017631178944054,-1.671632008933581,1.366569882805059,1.69484201380983,0.011537480442564696,-0.09931941837064429,0.0015938782749576053,0.280282332453267,-2.069449840798649,0.0027795019879516083,-0.033923450840736065,-0.006106641996376348,-0.08254687388869719,0.34044478491046265,-1.4151211258751708,0.0437208612571941,4.177458763122559,0.052517227828502655,0.0,0.00832393765449524,0.17000000104308127,min_vel,0.01736734019491818,SUCCESS,39
0.18657321138375707,18.007294103239413,-1.6716179962807127,1.087861013265023,2.6577073864173144,0.010903832411660985,-0.09937132261185866,0.0025394686854194326,0.2807249237346964,-2.065303857981458,0.00282938343803875,-0.033923450840736065,-0.006106641996376348,-0.016794367632593454,0.4051636806211784,-2.3234138056661844,0.03406232519788279,5.6154680252075195,0.0674954354763031,0.0013240354601293802,0.0,0.17000000104308127,min_vel,0.01744077167625824,SUCCESS,40
0.18797764266332978,17.996979088917165,-1.6716036340420357,0.6588960956011797,2.6573354532476516,1.3805370902515206,-12.99704529936238,0.42419465201572715,0.28102005303193833,-2.060590132491677,0.002922678354403678,-0.033923450840736065,-0.006106641996376348,-0.07496039470168547,0.46036505040399084,-3.1075390066887563,0.030165736216015128,0.526984453201294,0.007053367793560028,0.00975825171917677,0.13918441534042358,9.253928470611571,min_vel,68.60479895276028,SUCCESS,41
0.2627410978588788,17.395581407575552,-1.6659624658329546,0.8551438939830295,2.921735013788566,0.10450367696685037,-1.073068298924614,-0.12272043428764445,0.20270299386417387,-1.9566496199302132,0.0317208811228766,-0.033923450840736065,-0.006106641996376348,0.2661124030735831,-0.15368270357999186,-0.6491949057891526,0.0721741874865898,1.7774658203125,0.022341668605804443,0.0011993965599685907,0.043708547949790955,0.859574794769287,min_vel,0.4883831918389559,SUCCESS,42
0.26835417880515966,17.340826591855713,-1.6652017216551942,0.8773554572654126,2.616120168287307,1.7198308668030058,-13.7962089561291,-1.2880923181990471,0.19820712272873828,-1.9523588091395596,0.022239342930588584,-0.033923450840736065,-0.006106641996376348,-0.06285326083632903,-0.17375262834383876,-2.4271117693894024,0.08301517613388122,0.4804568290710449,0.007173743098974228,0.009201963432133198,0.13348495960235596,9.873774433135985,min_vel,81.62305163515381,SUCCESS,43
0.3393913805084345,16.701244304708457,-1.676355035391097,1.205159949454616,1.8740626224316657,0.008119487968770767,-0.09932901794508098,-0.00823539129455697,0.2543922741606796,-1.996477180463858,-0.0820868695855704,-0.033923450840736065,-0.006106641996376348,0.4317379752781727,0.11469165482287187,-0.846273557928262,0.034556134100046834,0.4996943473815918,0.014983870089054108,0.005428766831755638,0.00790521502494812,0.17000000104308127,min_vel,0.017018680808615693,SUCCESS,44
0.3406648021935435,16.69126308963773,-1.6767660454880176,0.0,0.812494893418625,0.5907024884588064,-6.704249253464628,-0.5583110437766625,0.2549680907254808,-1.9959605035683077,-0.0820660496720891,-0.033923450840736065,-0.006106641996376348,0.3700090209629876,0.13059560055265595,-1.6290601176745554,0.0467638534465206,0.30579590797424316,0.0034141167998313904,0.016356009989976883,0.050882816314697266,4.827338171005248,min_vel,16.42508561898599,SUCCESS,45
0.37943412929015935,16.382165687731383,-1.691132571073046,0.0,0.700258474284783,0.7370827608549162,-6.643142635128662,-0.034227093035697154,0.21077046380417647,-1.8360071327106882,-0.09708028487449558,-0.033923450840736065,-0.006106641996376348,0.2956038276341302,0.07556936813213817,0.07972779518491635,0.06584400794551813,0.052811622619628906,0.0010518282651901245,0.018288355320692062,0.049646586179733276,4.778797006607055,min_vel,16.353802831284774,SUCCESS,46
0.4078828513542155,16.1032567907282,-1.704459890407825,0.0,0.34249568041414025,0.5227592964123489,-6.218589427181474,-0.6169221916911656,0.16490404991441046,-1.706131651320349,-0.07107800759108245,-0.033923450840736065,-0.006106641996376348,0.14362318913010141,-0.21589544352779277,0.4195703965846553,0.06924447374993888,0.0,0.00035434961318969727,0.018359314650297165,0.03718779981136322,4.489660215377807,min_vel,14.473150139044922,SUCCESS,47
0.43289681777690153,15.850083336510297,-1.7168257799274418,0.0,0.2283043373376131,0.4609756319132375,-5.859999482069949,-0.8142551143978416,0.1665074563811174,-1.6985224270467805,-0.09446926309476256,-0.033923450840736065,-0.006106641996376348,0.31199391285446687,0.12478921583480317,-0.17024633820966867,0.06218698391168211,0.0029392242431640625,0.0007216557860374451,0.0173332542181015,0.0383666455745697,4.253962230682372,min_vel,12.797009245237254,SUCCESS,48
0.45498034273983085,15.611030266419272,-1.732467037071941,0.0,0.1726071946322918,0.5062873362298761,-5.7124155150530225,-0.7164319510022084,0.14538330964268617,-1.6894983191824198,-0.12653336111727437,-0.033923450840736065,-0.006106641996376348,0.3980234424260001,-0.062417757911898894,-0.15226919355235663,0.06599262565694435,0.18080759048461914,0.00232682004570961,0.01738997921347618,0.04900209605693817,4.145569562911986,min_vel,12.114970408209265,SUCCESS,49
0.47404927054332224,15.379210500676926,-1.751195459206252,0.0,0.12007100433111191,0.5751017769317067,-5.422578805446321,-0.6554794780386539,0.13574482095218848,-1.6715407445536212,-0.14425878374377096,-0.033923450840736065,-0.006106641996376348,0.33038981358078545,-0.10668638287354526,-0.030626973889717742,0.07517274142116016,0.05813884735107422,0.0012542009353637695,0.01622951775789261,0.03814533352851868,3.9445716381072997,min_vel,10.923514422825765,SUCCESS,50
0.4925726554496998,15.161130373118295,-1.7708024211971785,0.0,0.10659643523395061,0.49941128994531986,-5.290666391962466,-0.5897372816672986,0.1506668777489369,-1.658668429998111,-0.15470646490500384,-0.033923450840736065,-0.006106641996376348,0.26468665997055574,-0.042806635656442334,-0.06854024066029224,0.08179850769381854,0.005206108093261719,0.0008201226592063904,0.015743883326649666,0.03265543282032013,3.842765235900879,min_vel,10.419566743945786,SUCCESS,51
0.5130463143995886,14.949546144634303,-1.7908862503600929,0.0,0.10704086720943451,0.4732002285239726,-4.983601074757923,-0.632696948990074,0.16542418888309576,-1.6485848716194378,-0.1588804789582571,-0.033923450840736065,-0.006106641996376348,0.4748862544682362,0.13871789442868965,-0.08101678526220463,0.0826675661980651,0.006415843963623047,0.001196693629026413,0.014278406277298927,0.03623268008232117,3.6320881843566895,min_vel,9.17128577524329,SUCCESS,52
0.5328858459785927,14.750578602598427,-1.8106078115542288,0.0,0.10738480184227228,0.43402922997166027,-4.780494960089662,-0.6399384925194265,0.16091418243799252,-1.639646090208354,-0.16687828519507564,-0.033923450840736065,-0.006106641996376348,0.3611963550236563,-0.010500021315337442,-0.09746722865294004,0.09515312208910767,0.013128280639648438,0.0012099221348762512,0.013703306205570698,0.033038944005966187,3.4898386001586914,min_vel,19.72031911248669,SUCCESS,53
0.5602102271545856,14.463728963123911,-1.84097734920711,0.0,0.06524459347128868,0.39083341052621434,-4.435959699652267,-0.9619392792651893,0.15528626378151472,-1.6756703336391845,-0.18148892332501682,-0.033923450840736065,-0.006106641996376348,0.2507468024876456,-0.03793953426548632,-0.1591489410575393,0.10503357730985535,0.0,0.0008608810603618622,0.012562657706439495,0.025401905179023743,3.2890986919403074,min_vel,17.50687358683172,SUCCESS,54
0.5855330895663992,14.185563769065412,-1.8746968899321377,0.0,0.06890888642519713,0.42444350998033353,-4.176930499504463,-0.5793283370212292,0.1524726165505837,-1.7023733114488668,-0.22820892644707805,-0.033923450840736065,-0.006106641996376348,0.24944384495285554,-0.06679262860402795,-0.37736111963293234,0.10185089595935294,0.0921015739440918,0.0021493881940841675,0.011223050765693188,0.02661535143852234,3.0667548179626465,min_vel,15.101386219632483,SUCCESS,55
0.6088210566613922,13.927044283060336,-1.9093895608104745,0.0,0.07101563569158316,0.40800900831674924,-3.932337927071595,-0.4657876056623458,0.15588178573411415,-1.678162376368377,-0.22491424734560467,-0.033923450840736065,-0.006106641996376348,0.2224581996586663,-0.04765809897097702,-0.0335912046248633,0.09777814913876957,0.030956745147705078,0.0017483718693256378,0.009725743904709816,0.022528432309627533,2.8865549325942994,min_vel,13.322292425508127,SUCCESS,56
0.6322354234564087,13.686532301226817,-1.9409684099053268,0.0,0.07354547809809446,0.3624794628483108,-3.631150835700085,-0.4409245446972605,0.16863551936369373,-1.664365339330432,-0.21377308088335129,-0.033923450840736065,-0.006106641996376348,0.2349572936680655,0.032393496804916024,-0.10432317982882444,0.09346116072355767,0.03928184509277344,0.0020877420902252197,0.008077437058091164,0.021325811743736267,2.67301766872406,min_vel,11.293962665298688,SUCCESS,57
0.6549263196022433,13.466030781098063,-1.9689303168837387,0.0,0.07552460543811321,0.36990870811032106,-3.3625212699389735,-0.4226700924611264,0.17031019806501219,-1.6505810079802654,-0.20678214959834526,-0.033923450840736065,-0.006106641996376348,0.270757989087377,0.021057042467522064,-0.1191800116606621,0.09325400681573677,0.041439056396484375,0.00234290212392807,0.0065883733332157135,0.02060575783252716,2.4863770484924315,min_vel,9.70276080841045,SUCCESS,58
0.6758330448035591,13.262555147692506,-1.9943269531056487,0.0,0.08178082536906003,0.31646195550818523,-3.179781433147541,-0.3705043559855943,0.1683040023557774,-1.6305399522115338,-0.2028530891349989,-0.033923450840736065,-0.006106641996376348,0.25451453129318735,-0.0726049396178914,-0.05420125024777375,0.09819903109546621,0.04247570037841797,0.0024412311613559723,0.00540107861161232,0.019788533449172974,2.3518285751342773,min_vel,8.622460799881717,SUCCESS,59
0.6956376925229291,13.073023343303959,-2.0177021182521213,0.8074049415702041,0.06145146829076111,0.0465535650948572,-0.5911904675005726,-0.0662049329332759,0.16907642679053284,-1.6102509863574195,-0.19675600480781757,-0.033923450840736065,-0.006106641996376348,0.2599581042912342,0.06436788329903678,-0.02842757142147019,0.10513602283227172,0.01120138168334961,0.009674705564975739,0.0036627112422138453,0.005903780460357666,0.517693305015564,min_vel,0.3899405076840944,SUCCESS,60
0.6998520986373422,13.032823868171482,-2.022582320336922,0.6838175473321976,0.08687871941365302,0.08845162745882751,-0.96362608216063,-0.08191523865184047,0.16790241389104849,-1.6050391101267298,-0.19359994659059804,-0.033923450840736065,-0.006106641996376348,0.18369682232407136,-0.133036201195473,-1.1925645914664103,0.12679284613371364,0.16909313201904297,0.010620437562465668,0.005274453200399876,0.007107526063919067,0.7797966003417968,min_vel,0.9023489727773832,SUCCESS,61
0.7061585349130701,12.972171911074694,-2.0298206789038122,0.793118173697315,0.13532296442426742,0.4649245980363035,-5.413595019213303,-0.33640760890611165,0.1634533353726659,-1.5841657789340668,-0.18737262055538428,-0.033923450840736065,-0.006106641996376348,0.25548775593308015,-0.18912572453823176,-1.1811612879833804,0.13855907240470738,0.25789546966552734,0.0012087449431419373,0.010003915056586266,0.04388593137264252,3.910748767852783,min_vel,25.778517000070764,SUCCESS,62
0.735452198153755,12.666759505746494,-2.0633147964360115,0.8778608187542627,0.1835526200477034,0.02898058082164634,-0.3104553573061093,-0.10456676912889762,0.14519835256010072,-1.6347954828453717,-0.15710425839478814,-0.033923450840736065,-0.006106641996376348,0.0285478393223626,-0.044458534739107804,0.010561554572528269,0.11907572103732599,0.2871265411376953,0.011360220611095428,0.004412952810525894,0.009224653244018555,0.33021020889282227,min_vel,1.8651052428027464,SUCCESS,63
0.7434678086130969,12.575409938708525,-2.0724525435654173,0.6637943968653146,0.24019044847227633,0.5101970573193663,-4.28459839676249,-0.5122320562912903,0.1456139014945158,-1.6744495307745648,-0.17548264132863137,-0.033923450840736065,-0.006106641996376348,0.14951498905685945,-1.11079007702416,-3.7725540523875907,0.11368063927972283,0.31943821907043457,0.0015751123428344727,0.006268257275223732,0.026014097034931183,3.1416160106658935,min_vel,259.954965936478,SUCCESS,64
0.8679347064837478,11.481919311382393,-2.1778588394940215,0.5870756986981795,0.3532468889374286,0.3169490310735038,-2.461063755884693,0.09224935102495335,0.28071193974270625,-2.242425940765352,-0.21647653890425603,-0.033923450840736065,-0.006106641996376348,0.21938689152267976,-0.09983898238559792,-0.3524425074921693,0.07584753252084653,0.5499799251556396,0.006473854184150696,0.0010464389342814684,0.038224563002586365,1.8381722927093507,min_vel,63.72255912458353,SUCCESS,65
0.9462137395300521,10.859028998078719,-2.220563195226791,0.5091493170476326,0.445678378874436,-0.6629085370557104,-2.0018627286457065,-0.210540770037293,0.24001037290822547,-1.8718329026690717,-0.07108209673972103,-0.033923450840736065,-0.006106641996376348,0.4687002460148675,-0.004635529385501953,-0.0503441298670397,0.11331567386582377,0.5880036354064941,0.008517272770404816,0.0,0.05773209035396576,1.5834765434265137,min_vel,44.97641959848648,SUCCESS,66
0.9341676793848497,10.388256607562463,-2.2452354380410435,0.6801642388051128,0.5476529502309859,1.852739799242186,-16.858961682357574,-3.9097045596520372,-0.49818359065262474,-1.7392275602229348,-0.11351093888784869,-0.033923450840736065,-0.006106641996376348,-0.24362723430129485,-1.8125380099001394,0.5761392193674495,0.2270296192748207,0.622429370880127,0.009260550141334534,0.0019247692544013262,0.18925222754478455,12.283682060241699,min_vel,142.51486517297474,SUCCESS,67
0.8816158653622673,9.588045555453087,-2.3377713005520566,1.0051128638214855,0.6685447246767581,2.1545715624356094,-19.549900709679683,2.1474990417822104,0.4287133782386882,-2.1299487796830445,-0.3160140217747967,-0.033923450840736065,-0.006106641996376348,0.08912284771469658,0.752813080046318,-1.5468393163587943,0.062407083679785105,0.6384224891662598,0.010352104902267456,0.0,0.2678086459636688,13.949612045288085,min_vel,187.21364385123587,SUCCESS,68
1.0269060554894194,8.56244856534051,-2.387642783461827,1.2476987730970677,0.7769135256297887,2.241731538545512,-20.266303822960026,2.798901452695568,0.17213690147878868,-2.149980988499599,0.062331239775201976,-0.033923450840736065,-0.006106641996376348,-0.09762160380813101,-0.25186105830086103,-0.0954969284654765,0.022708379798006613,0.6090703010559082,0.010177072137594223,0.0,0.27589231729507446,14.50677967071533,min_vel,204.3095618504397,SUCCESS,69
1.1367118206070794,7.492611422299359,-2.316143884211167,1.42515183687231,0.808222139114514,2.483350378937166,-18.79825262414823,2.7723055934373977,0.25604388702555825,-2.1570464112747505,0.21275921934003908,-0.033923450840736065,-0.006106641996376348,0.027108744778905125,-0.04876628564106997,-0.20323105309290765,-0.0020049090576337953,0.4834895133972168,0.00854707881808281,0.0,0.26023125648498535,13.514217567443847,min_vel,171.49460700732934,SUCCESS,70
1.2612886697928452,6.517761160074862,-2.207909253361731,1.4116002254888658,1.0132683102972806,0.011426157447868235,-0.09902360335138471,0.007985471646696496,0.28819729260783195,-2.1255132665954872,0.2588398937218419,-0.033923450840736065,-0.006106641996376348,0.29355199734238213,-0.1214176321202308,-0.3459227776326069,0.0001809582264324693,1.5636014938354492,0.023229002952575684,0.0015288155991584063,0.09112454205751419,0.17000000104308127,min_vel,0.01716840789682642,SUCCESS,71
