true_init_x,true_init_y,true_init_z,diff_x,diff_y,diff_z,diff_phi,diff_theta,diff_psi,r_std,phi_std,theta_std,psi_std,time_or_speed,Tf,v_average,mp_method,Cost
0.0,0.0,-2,0.13574161069261337,-2.8158395047906106,-0.8576979273922927,0.051069631778546135,0.08821122219354283,0.23663123051193735,0.006923148408532143,0.0001289098581764847,0.000195449247257784,0.0019086418906226754,0,1.1113473322676002,2.453833038545995,min_snap,790.9348645921759
0.0,0.0,-2,0.09761653146534513,-2.653336224855609,-0.41518842973295866,0.051069631778546135,0.08821122219354283,-0.18757598002883413,0.007574029266834259,0.00016238191165030003,0.00020607640908565372,0.0019327454501762986,0,1.0135523803577566,2.453833038545995,min_snap,658.6901161792296
0.0,0.0,-2,-0.48416468274521524,-3.79170074626587,-0.372127400683121,0.1440256088607502,0.08659546548283535,0.021648720898900242,0.007520927116274834,0.00010534044122323394,0.00017471500905230641,0.001926490105688572,1,0.7985420721067111,1.6031542690765141,min_snap,392.91370768680616
0.0,0.0,-2,-1.0445185891451265,-2.300946899431544,-2.0641821779196503,0.1440256088607502,0.08659546548283535,0.2375493804600577,0.0035529546439647675,5.0643517170101404e-05,0.00017444093828089535,0.0018411646597087383,1,0.6784240337371873,1.6031542690765141,min_snap,353.6822714646382
0.0,0.0,-2,0.149468907051384,-1.58763302106665,-0.642806165797905,0.1440256088607502,0.08659546548283535,-0.6311563690516611,0.004685353487730026,0.00013953339657746255,0.00021078839199617505,0.001883551012724638,1,0.35749042165026795,1.6031542690765141,min_snap,92.30546706514662
0.0,0.0,-2,-1.0275270277119584,-3.28855401527769,-1.55201255940705,0.1440256088607502,0.08659546548283535,0.30157931248215264,0.006818946450948715,0.00014624657342210412,0.00019753062224481255,0.0019294063095003366,1,0.7856959057684523,1.6031542690765141,min_snap,422.89965442795636
0.0,0.0,-2,0.07038379371783121,-1.9021241523817536,-1.6257556490219107,0.1440256088607502,0.08659546548283535,-0.5636600693080087,0.004966352134943008,0.00014428235590457916,0.00020620612485799938,0.0019031474366784096,1,0.5204781378502644,1.6031542690765141,min_snap,1000000000.0
0.0,0.0,-2,0.04193630739094914,-3.8388292003952658,0.26994139924452076,0.03865105030292255,0.06775962709035141,0.3313616077092034,0.009352119639515877,0.00012071031960658729,0.0001767027424648404,0.0019459049217402935,0,1.4369966279432316,1.6031542690765141,min_snap,1265.6612010608067
0.0,0.0,-2,0.5171511163948975,-3.6064442953238154,-0.45463992308679146,0.03865105030292255,0.06775962709035141,0.08648379246262095,0.008229926228523254,0.00010929841664619744,0.00017735820438247174,0.0019261105917394161,0,1.3709273621176974,1.6031542690765141,min_snap,1207.3520237837713
0.0,0.0,-2,0.3387096907034698,-3.527062278526249,-0.4325004762079685,0.03865105030292255,0.06775962709035141,-0.03080741961928779,0.007827341556549072,0.00011215417180210352,0.0001800903701223433,0.0019231881015002728,0,1.332840030060547,1.6031542690765141,min_snap,1135.128168394308
0.0,0.0,-2,0.13040356079322024,-2.8438715455861407,-0.48693329806638075,0.03865105030292255,0.06775962709035141,-0.13014905055495696,0.006487149745225906,0.00011655231355689466,0.00019052266725338995,0.0019021607004106045,0,1.0784195469331188,1.6031542690765141,min_snap,749.7238032460024
0.0,0.0,-2,-0.248371686525107,-2.5264880932075138,-0.42133689669480257,0.03865105030292255,0.06775962709035141,0.07105334202316826,0.006511541083455086,0.00013997440692037344,0.00020296766888350248,0.0019056986784562469,0,0.9608736857916113,1.6031542690765141,min_snap,595.4210762743476
0.0,0.0,-2,-0.10684757355852631,-2.3142898332631976,-0.5108564215254572,0.03865105030292255,0.06775962709035141,-0.32283584674331167,0.0069954972714185715,0.00017568119801580906,0.00021533126709982753,0.0019285965245217085,0,0.885828718230933,1.6031542690765141,min_snap,507.5184575593648
0.0,0.0,-2,-0.035068007624081576,-1.9376496689108134,-0.2655430096704756,0.03865105030292255,0.06775962709035141,-0.6470832069728036,0.007722176611423492,0.0002237368025816977,0.0002313635341124609,0.0019609658047556877,0,0.7303744159089104,1.6031542690765141,min_snap,346.5544137084079
0.0,0.0,-2,-0.28227393524107175,-1.1008086475118755,-0.10178912352955871,0.03865105030292255,0.06775962709035141,0.2090521613743641,0.00829421915113926,0.0002639913000166416,0.00025293586077168584,0.001966492971405387,0,0.42602535112752166,1.6031542690765141,min_snap,120.53609433778426
0.0,0.0,-2,-0.4334528653522114,-1.3060885623386715,-0.5219179712755402,0.03865105030292255,0.06775962709035141,-0.2536024292323251,0.008706070482730865,0.00028919748729094863,0.00026004022220149636,0.001986892893910408,0,0.5495460073080082,1.6031542690765141,min_snap,161.42330194729092
0.0,0.0,-2,0.03636995565964007,-2.2158610288517564,-0.6594573876633172,-0.15250380165216526,0.09773262607880644,-0.25049583514663176,0.009877942502498627,0.0002701407065615058,0.00023820565547794104,0.002015810925513506,1,0.48988988236189046,1.5732755073836246,min_snap,145.14258439734826
0.0,0.0,-2,-0.46570595022787775,-2.2870233753686584,-0.8572902220414238,-0.15250380165216526,0.09773262607880644,-0.6359416683528083,0.008871372789144516,0.00025652325712144375,0.00023391608556266874,0.0020055770874023438,1,0.5268041149888368,1.5732755073836246,min_snap,205.86244976853018
0.0,0.0,-2,-0.029935835091164598,-0.5661703612673711,0.1202744664371127,-0.15250380165216526,0.09773262607880644,-0.04486195643874602,0.010204508900642395,0.00032525809365324676,0.00026807276299223304,0.002022102242335677,1,0.12279652113155358,1.5732755073836246,min_snap,9.591907885225066
0.0,0.0,-2,-0.6913584889751827,-2.6005554586166664,0.16515471561895367,-0.15250380165216526,0.09773262607880644,0.021719531216893406,0.010437756776809692,0.00029807700775563717,0.0002485939476173371,0.002031620591878891,1,0.5711966419258069,1.5732755073836246,min_snap,1000000000000.0
0.0,0.0,-2,0.22256848284997632,-3.276557153219565,-0.932256917470633,-0.12614339469533986,-0.16164830297019353,0.5330860177662711,0.007759688422083855,0.00011720287147909403,0.0001878202019724995,0.001910883467644453,1,0.6935680089997752,1.6407253591421596,min_snap_full_stop,288.57503561249695
0.0,0.0,-2,-0.18566227732108298,-2.6923382105975042,-1.4523009863882077,-0.12614339469533986,-0.16164830297019353,0.4791768352177481,0.006033752113580704,9.856541873887181e-05,0.0001895994646474719,0.0018767514266073704,1,0.6226293819280991,1.6407253591421596,min_snap_full_stop,283.85823731789867
0.0,0.0,-2,-1.6478117745506173,-2.7046391005642816,-2.5444028664193463,-0.12614339469533986,-0.16164830297019353,-0.11693422397109465,0.00678589940071106,0.00010333023965358734,0.00017979378753807396,0.0019098928896710277,1,0.8253572399546146,1.6407253591421596,min_snap_full_stop,1000000000.0
0.0,0.0,-2,0.3328605603465571,-3.3439102679546746,-0.3200679176512038,-0.022241603562328092,-0.03405038135330305,0.23065765301254793,0.008611373603343964,0.00014620186993852258,0.0001925516698975116,0.0019436012953519821,0,1.440737597592148,1.6407253591421596,min_snap_full_stop,1274.6718313699573
0.0,0.0,-2,0.4327313553577725,-3.1914424476709056,-0.631805097728678,-0.022241603562328092,-0.03405038135330305,0.20335204998520395,0.007982203736901283,0.000138615578180179,0.0001926895638462156,0.001931268023326993,0,1.4007836697619156,1.6407253591421596,min_snap_full_stop,1245.9932643204622
0.0,0.0,-2,0.2427974251351072,-3.512417512805161,-0.4914090358915604,0.017679168925144893,-0.041955374591961844,0.49892695347336335,0.00737202912569046,0.00010176387149840593,0.00018226250540465117,0.001901326235383749,1,0.0,1.8519975046346115,min_snap,1000000000000.0
0.0,0.0,-2,-0.21673357669256815,-3.294195407153219,-1.5733422928411307,-0.08355936069026881,-0.07957922463897649,0.07651479641464753,0.006392119452357292,9.821206913329661e-05,0.0001784020714694634,0.001905424171127379,0,0.0,1.8519975046346115,min_snap,1000000000000.0
0.0,0.0,-2,0.15915204383762355,-3.6811468663856295,-0.10055097917321176,0.0547850611095464,-0.048211937625505435,0.47645218769577546,0.008150782436132431,0.00010655896039679646,0.00017928826855495572,0.0019168306607753038,1,0.0,1.6457662163718183,min_snap,0.0
0.0,0.0,-2,-0.029977995961032577,-1.3219310445921248,0.11374844226274283,0.0547850611095464,-0.048211937625505435,-0.19263212283584075,0.0072312187403440475,0.00017617768025957048,0.00021917885169386864,0.0019194285850971937,1,0.0,1.6457662163718183,min_snap,0.0
0.0,0.0,-2,-0.11292672747664684,-1.1642173690927375,1.0213226878908177,0.0547850611095464,-0.048211937625505435,0.004358605542455374,0.01022452674806118,0.0002581227454356849,0.0002442319819238037,0.0019811305683106184,1,0.0,1.6457662163718183,min_snap,1000000000.0
0.0,0.0,-2,0.08570204890739687,-3.171346187139993,-1.4453857423186514,-0.16477772415226932,-0.009701641391652109,0.0453055659916739,0.007220311090350151,0.0001258586999028921,0.00018719490617513657,0.0019255056977272034,0,0.0,1.6457662163718183,min_snap,1000000000.0
0.0,0.0,-2,0.08570103540472365,-2.722766998596302,-0.8261503031781623,-0.07940000095633971,0.04554536855325091,-0.036320849261011645,0.008133040741086006,0.0001914059103000909,0.00021311145974323153,0.001959331100806594,1,0.0,2.021916696086094,min_snap_stop,1000000000.0
0.0,0.0,-2,0.08873541283042063,-4.660211727593656,0.157435632646715,0.17098469464004226,0.10386783431689622,0.3428667346623282,0.008221518248319626,4.7276902478188276e-05,0.0001460045896237716,0.0019117181655019522,1,0.0,2.366298310488859,min_snap,0.0
0.0,0.0,-2,1.2409070246818905,-1.8734747733705621,-0.8669699254093894,0.17098469464004226,0.10386783431689622,0.34088857571152253,0.0021635442972183228,6.958958692848682e-06,0.0001686801842879504,0.001788061112165451,1,0.0,2.366298310488859,min_snap,1000000000000.0
0.0,0.0,-2,0.06901371229650978,-3.119322609308078,-0.7457945939866399,-0.16136595284388625,0.03978082393068681,0.7706977883961541,0.008125625550746918,0.0001270969514735043,0.00019468451500870287,0.0019084536470472813,0,0.0,2.366298310488859,min_snap,0.0
0.0,0.0,-2,0.5509641332575728,-1.7403989362291181,0.9339111782920533,-0.16136595284388625,0.03978082393068681,-0.6611801822993415,0.009400039911270142,0.00020575677626766264,0.00022025994258001447,0.0019633967895060778,0,0.0,2.366298310488859,min_snap,0.0
0.0,0.0,-2,0.28832533256978377,-3.7119516587012567,-0.7687922656661761,0.006039616157222327,-0.1433688800015115,0.5390985767033436,0.007176745682954788,8.023151895031333e-05,0.0001725884503684938,0.0018932450329884887,1,0.0,1.9954594332534923,min_snap,0.0
0.0,0.0,-2,0.1411306106154678,-1.1305151650105119,0.6918780091024952,0.006039616157222327,-0.1433688800015115,-0.5606083114955087,0.008266877382993698,0.0001923794043250382,0.00021981251484248787,0.001943189767189324,1,0.0,1.9954594332534923,min_snap,1000000000000.0
0.0,0.0,-2,0.08115586040834735,-3.443201281312009,-0.9009309631414828,-0.10978686280549858,-0.11991280780142057,0.5437012473728993,0.007483894005417824,0.00010134023614227772,0.00018201774219051003,0.001901382114738226,0,0.0,1.9954594332534923,min_snap,0.0
0.0,0.0,-2,-0.049237378463131976,-1.5103429868120113,0.5865964423268459,-0.10978686280549858,-0.11991280780142057,-0.3158358772608896,0.008155819028615952,0.0001853006542660296,0.0002183624019380659,0.001936119981110096,0,0.0,1.9954594332534923,min_snap,0.0
0.0,0.0,-2,-0.17613109864250864,-1.8300869263343542,-0.34632931821901813,-0.022817897407575616,0.09775556868139333,-0.18150345881911734,0.010417692363262177,0.0003087414079345763,0.0002558034611865878,0.002029313938692212,1,0.0,0.6902281881312657,min_snap,0.0
0.0,0.0,-2,-0.6712413211768326,-3.222417387592664,-1.4912163305872244,-0.022817897407575616,0.09775556868139333,0.023391083874974683,0.012178204953670502,0.00029463047394528985,0.0002308023103978485,0.002074050484225154,1,0.0,0.6902281881312657,min_snap,1000000000.0
0.0,0.0,-2,0.36274709624861357,-3.5034946664708464,-0.421179026959285,-0.10409062020941909,-0.02125273175126811,0.550308303036962,0.008577628061175346,0.00011934063513763249,0.0001846959494287148,0.0019226712174713612,0,0.0,0.6902281881312657,min_snap,0.0
0.0,0.0,-2,0.10397916805874027,-1.3372909949829448,0.46876445616343076,-0.10409062020941909,-0.02125273175126811,-0.5780948837611335,0.008617084473371506,0.00020481299725361168,0.00022381664894055575,0.001952110673300922,0,0.0,0.6902281881312657,min_snap,0.0
0.0,0.0,-2,-0.11538284347967599,-4.105509611991328,0.18419807590294623,0.13075030937235,0.060886684092906616,0.23152954975632234,0.008623283356428146,9.526481153443456e-05,0.00016628378944005817,0.0019333867821842432,1,0.0,1.1484097989931397,min_snap,0.0
0.0,0.0,-2,0.2768058801357078,-1.1970294624069293,0.0726284069938472,0.13075030937235,0.060886684092906616,-0.308117791018214,0.006427232176065445,0.0001571425818838179,0.00021201986237429082,0.00190830510109663,1,0.0,1.1484097989931397,min_snap,0.0
0.0,0.0,-2,0.3392671656495686,-3.3817536441529747,-0.9026772507574914,-0.09426384851151168,-0.1622685329049052,0.4345528642323355,0.007548373192548752,0.00010981279774568975,0.00018416608509141952,0.001908863545395434,0,0.0,1.1484097989931397,min_snap,1000000000.0
0.0,0.0,-2,-0.5326145977065232,-3.6972863135096676,-0.24932029858988214,0.16177243258238955,0.11851598069578155,0.21664579311874888,0.007548583671450615,0.00010396144352853298,0.00017684174235910177,0.001918905065394938,1,0.0,1.0627084951313859,min_snap,0.0
0.0,0.0,-2,0.3790262787687847,-1.0267796037882704,-0.18516716174199788,0.16177243258238955,0.11851598069578155,0.29698880116013093,0.005674682557582855,0.000153719651279971,0.00021849575568921864,0.0018857039976865053,1,0.0,1.0627084951313859,min_snap,0.0
0.0,0.0,-2,0.27155972757232627,-3.355061545356581,0.11389918783018471,0.04789974609674913,0.08810246447467904,0.12767560879257722,0.008897200226783752,0.0001548202708363533,0.00019408886146266013,0.001952964230440557,0,0.0,1.0627084951313859,min_snap,0.0
0.0,0.0,-2,0.04594875110374224,-1.589872246619461,-0.19799814277427163,0.04789974609674913,0.08810246447467904,-0.10146658023330146,0.007062803953886032,0.00018246594117954373,0.0002208695950685069,0.0019246262963861227,0,0.0,1.0627084951313859,min_snap,0.0
0.0,0.0,-2,-0.13357418860409015,-4.6120581230073405,-0.06287400495237039,0.11369566963561471,-0.013370038821690041,0.5284736911442618,0.008646063506603241,5.322461947798729e-05,0.00014797694166190922,0.001916071050800383,1,0.0,1.0286760884134705,min_snap,0.0
0.0,0.0,-2,0.3141055367728091,-3.715271811979453,-1.0123846265184941,-0.10573909372336215,0.06246315128511405,0.17629321018723054,0.008185533806681633,0.00011228150106035173,0.00017591624055057764,0.0019344034371897578,0,0.0,1.0286760884134705,min_snap,1000000000.0
0.0,0.0,-2,0.14287921483257865,-3.249325505674243,-0.8584579018731,-0.013339784774438614,-0.16001875148896308,0.24875815311935967,0.00750260055065155,0.0001299640571232885,0.0001904904784169048,0.0019234626088291407,1,0.0,0.9326399857362034,min_snap,0.0
0.0,0.0,-2,-0.0727176072148451,-1.6138586980689529,0.6653059975456295,-0.013339784774438614,-0.16001875148896308,-0.2050565918299816,0.008807849138975143,0.00020659074652940035,0.0002219316957052797,0.0019599576480686665,1,0.0,0.9326399857362034,min_snap,0.0
0.0,0.0,-2,0.07314882866169356,-2.9871486122839097,0.06623960791589933,0.14150576524582,-0.034697777145743146,-0.02244059642287688,0.00887250155210495,0.00019103242084383965,0.00020885441335849464,0.00197026995010674,0,0.0,0.9326399857362034,min_snap,0.0
0.0,0.0,-2,0.05686107274533761,-2.279098149269407,-1.6992831154115118,0.14150576524582,-0.034697777145743146,0.16082342068222566,0.0063204579055309296,0.00015055236872285604,0.0002051012997981161,0.0019165062112733722,0,0.0,0.9326399857362034,min_snap,1000000000.0
0.0,0.0,-2,0.25418293202772596,-3.458144103214764,-0.6288319590255462,-0.13338704771985616,0.08443844177218736,0.3055623332646231,0.008794929832220078,0.00013596282224170864,0.0001872251450549811,0.0019418130395933986,1,0.0,1.1876097797926919,min_snap,0.0
0.0,0.0,-2,0.021475987818813047,-1.3243845522850473,0.5927856212044813,-0.13338704771985616,0.08443844177218736,-0.18683521350356513,0.009149102494120598,0.00021270295837894082,0.00022467396047431976,0.0019623045809566975,1,0.0,1.1876097797926919,min_snap,0.0
0.0,0.0,-2,-0.022988864707547907,-3.556192001265557,-1.0445561662309688,-0.06756245792765384,-0.08290293191569562,0.21250851551559946,0.007571838796138763,0.00010782253229990602,0.00017836756887845695,0.0019209100864827633,0,0.0,1.1876097797926919,min_snap,0.0
0.0,0.0,-2,-0.11983207095700821,-1.5546566077225759,0.7853056040803663,-0.06756245792765384,-0.08290293191569562,-0.2559601505610605,0.008420512080192566,0.00018703224486671388,0.00021451871725730598,0.0019489758415147662,0,0.0,1.1876097797926919,min_snap,0.0
0.0,0.0,-2,0.08258204087302916,-3.3913903911423624,-0.6986571252145573,-0.165673946987882,0.0006962260435573562,0.3678732673313958,0.008660141378641129,0.00013481039786711335,0.00018889641796704382,0.001935599371790886,1,0.0,0.9880048581191117,min_jerk,0.0
0.0,0.0,-2,-0.11110188699168234,-1.484221800469355,0.6520556322018405,-0.165673946987882,0.0006962260435573562,-0.019814654192652492,0.009045075625181198,0.00020231411326676607,0.0002219051239080727,0.001953517785295844,1,0.0,0.9880048581191117,min_jerk,0.0
0.0,0.0,-2,0.026690438683528328,-3.531573702794534,-0.3412286849792374,0.044336788761953794,0.014364200905171263,0.12680704990891,0.008214140310883522,0.00013206855510361493,0.00018569757230579853,0.001939487410709262,0,0.0,0.9880048581191117,min_jerk,0.0
0.0,0.0,-2,-0.19961684429984008,-1.8898615278482733,-0.01580821127635046,0.044336788761953794,0.014364200905171263,-0.15709154208632925,0.007057188078761101,0.0001666927128098905,0.00021169721730984747,0.0019244058057665825,0,0.0,0.9880048581191117,min_jerk,0.0
0.0,0.0,-2,0.2445876758095749,-3.785818137864264,-0.5228914234443673,-0.049721394359102875,-0.042948703257327366,0.5449500838902335,0.008257035166025162,9.606158710084856e-05,0.00017387427214998752,0.001914813183248043,1,0.0,1.0490412015290842,min_snap,0.0
0.0,0.0,-2,0.15550218111914768,-1.2697391854037066,0.4099135757485808,-0.049721394359102875,-0.042948703257327366,-0.3770744045588631,0.00791439414024353,0.00018235220341011882,0.00021769337763544172,0.0019331665243953466,1,0.0,1.0490412015290842,min_snap,0.0
0.0,0.0,-2,0.06436951230348822,-2.957757301579667,-1.3465418880727649,-0.13981825182200727,-0.11982313342432638,-0.01794902881118232,0.007381562143564224,0.00014746884698979557,0.00019547420379240066,0.001937347580678761,0,0.0,1.0490412015290842,min_snap,1000000000.0
0.0,0.0,-2,0.26475611979042557,-2.4890777266776554,-0.4283570276066324,-0.06392564164975381,0.0001549145933101519,-0.07826225360366279,0.009478908032178879,0.00023808178957551718,0.00022742374858353287,0.0019944794476032257,1,0.0,1.0227950365339502,min_snap,0.0
0.0,0.0,-2,-0.4804380453099759,-2.4832147553081123,-0.4309824699018545,-0.06392564164975381,0.0001549145933101519,0.14888723293808503,0.00947420485317707,0.00023354211589321494,0.00022625154815614223,0.0019905962981283665,1,0.0,1.0227950365339502,min_snap,0.0
0.0,0.0,-2,0.07278217772654749,-3.9687744851585034,-0.023362001938481702,-0.08936585614036521,0.1560488025195536,0.5637623826649525,0.00923895463347435,0.00010021668276749551,0.0001712231314741075,0.0019284788286313415,0,0.0,1.0227950365339502,min_snap,0.0
0.0,0.0,-2,0.12116347727156718,-1.2879875386478834,0.045652628806662765,-0.08936585614036521,0.1560488025195536,-0.2023398121211193,0.006794929504394531,0.0001556449569761753,0.0002130910288542509,0.0019034466240555048,0,0.0,1.0227950365339502,min_snap,0.0
0.0,0.0,-2,0.5211209942677816,-3.0992244397727613,-1.248080939499606,-0.15677409585822027,0.04259532074786757,0.02959640423325105,0.007668722420930862,0.00014098029350861907,0.00019152571621816605,0.0019377685384824872,1,0.0,1.1983296472665084,min_snap,1000000000.0
0.0,0.0,-2,0.18517393302806248,-3.449905848279647,-0.5514852426372978,-0.11916653846060539,0.09595204052257697,0.3432799140599112,0.008489703759551048,0.00012975273421034217,0.0001872988068498671,0.0019318636041134596,0,0.0,1.1983296472665084,min_snap,0.0
0.0,0.0,-2,0.14087214077594806,-1.5770453366573336,0.28178145154830103,-0.11916653846060539,0.09595204052257697,-0.14820305903884368,0.007803536951541901,0.00018374464707449079,0.0002192177198594436,0.0019312880467623472,0,0.0,1.1983296472665084,min_snap,0.0
0.0,0.0,-2,-0.07175275641446899,-3.590280341069887,-1.5709096171566084,-0.12334181086998228,-0.004264376850261539,0.428912238278661,0.006560182198882103,6.726366700604558e-05,0.00016777298878878355,0.0018854648806154728,1,0.0,1.1589007214074376,min_snap,1000000000.0
0.0,0.0,-2,-0.054281370982456945,-3.679507596798289,5.795154367493893e-05,0.0515613480654018,0.15252630970500042,-0.20855776866408782,0.00938594713807106,0.00015676184557378292,0.00018552844994701445,0.001978470478206873,0,0.0,1.1589007214074376,min_snap,0.0
0.0,0.0,-2,-0.02550353319504326,-1.575035454525151,0.20795771164984833,0.0515613480654018,0.15252630970500042,0.08826573292282602,0.007724393159151077,0.0001856480084825307,0.0002169828221667558,0.0019399781012907624,0,0.0,1.1589007214074376,min_snap,0.0
0.0,0.0,-2,0.23560230044778763,-3.6518780026672277,-0.674984024609806,-0.11274459671405651,0.07139008733484299,0.344436721005712,0.00838564708828926,0.00011290423572063446,0.00017885440320242196,0.0019278405234217644,1,0.0,0.9479999944058072,min_snap,0.0
0.0,0.0,-2,0.08982129954706614,-1.382727234114407,0.49779839910121493,-0.11274459671405651,0.07139008733484299,-0.4314247806880134,0.008191846311092377,0.00019121670629829168,0.00021871222998015583,0.0019442831398919225,1,0.0,0.9479999944058072,min_snap,0.0
0.0,0.0,-2,0.14894647447485876,-2.4040674838287837,-0.21398869540524257,0.026708779270879685,-0.07527087526330793,-0.16420189937087493,0.009736770763993263,0.00025394035037606955,0.00023271360259968787,0.0020051877945661545,0,0.0,0.9479999944058072,min_snap,0.0
0.0,0.0,-2,-0.41979059383751194,-2.9105158123000923,-2.7422532240189943,0.026708779270879685,-0.07527087526330793,0.28063233295944734,0.010447856038808823,0.00022390467347577214,0.00020793045405298471,0.0020240286830812693,0,0.0,0.9479999944058072,min_snap,1000000000.0
0.0,0.0,-2,-0.1252519564416523,-3.33863327644966,-0.05346924401297981,-0.11987050685720485,0.1512179018219854,0.3302567760136468,0.009806610643863678,0.0001623180869501084,0.00019589668954722583,0.001960278954356909,1,0.0,1.1581842831366347,min_jerk,0.0
